PARENT_KEY_NODE_KEY               ,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY    ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          
74867AD200E41EDBA5D8B0C98DD0E052  ,10,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,892.50,750.00,142.50
74867AD200E41EDBA5D8B0C98DD0E052  ,20,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,2139.62,1798.00,341.62
74867AD200E41EDBA5D8B0C98DD0E052  ,30,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,16.66,14.00,2.66
74867AD200E41EDBA5D8B0C98DD0E052  ,40,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,892.50,750.00,142.50
74867AD200E41EDBA5D8B0C98DD0E052  ,50,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,2139.62,1798.00,341.62
74867AD200E41EDBA5D8B0C98DD0E052  ,60,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,16.66,14.00,2.66
74867AD200E41EDBA5D8B0C98DD0E052  ,70,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,595.00,500.00,95.00
74867AD200E41EDBA5D8B0C98DD0E052  ,80,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,3209.43,2697.00,512.43
74867AD200E41EDBA5D8B0C98DD0E052  ,90,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28.00,5.32
74867AD200E41EDBA5D8B0C98DD10052  ,10,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,2856.00,2400.00,456.00
74867AD200E41EDBA5D8B0C98DD10052  ,20,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,34.51,29.00,5.51
74867AD200E41EDBA5D8B0C98DD10052  ,30,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,1092.42,918.00,174.42
74867AD200E41EDBA5D8B0C98DD12052  ,10,74867AD200E41EDBA5D8B06B26F3A052  ,EUR          ,2854.81,2399.00,455.81
74867AD200E41EDBA5D8B0C98DD12052  ,20,74867AD200E41EDBA5D8B06B26EE0052  ,EUR          ,404.60,340.00,64.60
74867AD200E41EDBA5D8B0C98DD14052  ,10,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DD14052  ,20,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.90,810.00,153.90
74867AD200E41EDBA5D8B0C98DD14052  ,30,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,19.04,16.00,3.04
74867AD200E41EDBA5D8B0C98DD14052  ,40,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DD16052  ,10,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,496.23,417.00,79.23
74867AD200E41EDBA5D8B0C98DD16052  ,20,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,17.85,15.00,2.85
74867AD200E41EDBA5D8B0C98DD16052  ,30,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,5105.10,4290.00,815.10
74867AD200E41EDBA5D8B0C98DD16052  ,40,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,165.41,139.00,26.41
74867AD200E41EDBA5D8B0C98DD16052  ,50,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,53.55,45.00,8.55
74867AD200E41EDBA5D8B0C98DD16052  ,60,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,1701.70,1430.00,271.70
74867AD200E41EDBA5D8B0C98DD18052  ,10,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,2856.00,2400.00,456.00
74867AD200E41EDBA5D8B0C98DD18052  ,20,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,69.02,58.00,11.02
74867AD200E41EDBA5D8B0C98DD18052  ,30,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,1092.42,918.00,174.42
74867AD200E41EDBA5D8B0C98DD18052  ,40,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,2856.00,2400.00,456.00
74867AD200E41EDBA5D8B0C98DD18052  ,50,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,34.51,29.00,5.51
74867AD200E41EDBA5D8B0C98DD18052  ,60,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,546.21,459.00,87.21
74867AD200E41EDBA5D8B0C98DD18052  ,70,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,2856.00,2400.00,456.00
74867AD200E41EDBA5D8B0C98DD18052  ,80,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,103.53,87.00,16.53
74867AD200E41EDBA5D8B0C98DD18052  ,90,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,1092.42,918.00,174.42
74867AD200E41EDBA5D8B0C98DD1A052  ,10,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,330.82,278.00,52.82
74867AD200E41EDBA5D8B0C98DD1A052  ,20,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,17.85,15.00,2.85
74867AD200E41EDBA5D8B0C98DD1A052  ,30,74867AD200E41EDBA5D8B06B26F36052  ,RUB          ,3403.40,2860.00,543.40
74867AD200E41EDBA5D8B0C98DD1C052  ,10,74867AD200E41EDBA5D8B06B26EDC052  ,RUB          ,496.23,417.00,79.23
74867AD200E41EDBA5D8B0C98DD1C052  ,20,74867AD200E41EDBA5D8B06B26F90052  ,RUB          ,53.55,45.00,8.55
74867AD200E41EDBA5D8B0C98DD1E052  ,10,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,821.10,690.00,131.10
74867AD200E41EDBA5D8B0C98DD1E052  ,20,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,24.63,20.70,3.93
74867AD200E41EDBA5D8B0C98DD1E052  ,30,74867AD200E41EDBA5D8B06B26F7E052  ,EUR          ,950.81,799.00,151.81
74867AD200E41EDBA5D8B0C98DD1E052  ,40,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,547.40,460.00,87.40
74867AD200E41EDBA5D8B0C98DD20052  ,10,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0C98DD20052  ,20,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,160.65,135.00,25.65
74867AD200E41EDBA5D8B0C98DD20052  ,30,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,4458.93,3747.00,711.93
74867AD200E41EDBA5D8B0C98DD20052  ,40,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0C98DD20052  ,50,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.10,90.00,17.10
74867AD200E41EDBA5D8B0C98DD20052  ,60,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,1486.31,1249.00,237.31
74867AD200E41EDBA5D8B0C98DD20052  ,70,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,21.40,17.98,3.42
74867AD200E41EDBA5D8B0C98DD22052  ,10,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,198.73,167.00,31.73
74867AD200E41EDBA5D8B0C98DD22052  ,20,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.40,38.46
74867AD200E41EDBA5D8B0C98DD22052  ,30,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,397.46,334.00,63.46
74867AD200E41EDBA5D8B0C98DD22052  ,40,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.40,38.46
74867AD200E41EDBA5D8B0C98DD22052  ,50,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,596.19,501.00,95.19
74867AD200E41EDBA5D8B0C98DD22052  ,60,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.40,38.46
74867AD200E41EDBA5D8B0C98DD22052  ,70,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,397.46,334.00,63.46
74867AD200E41EDBA5D8B0C98DD22052  ,80,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,240.86,202.40,38.46
74867AD200E41EDBA5D8B0C98DD22052  ,90,74867AD200E41EDBA5D8B06B26F58052  ,USD          ,596.19,501.00,95.19
74867AD200E41EDBA5D8B0C98DD22052  ,100,74867AD200E41EDBA5D8B06B26EFE052  ,USD          ,361.28,303.60,57.68
74867AD200E41EDBA5D8B0C98DD24052  ,10,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,164.22,138.00,26.22
74867AD200E41EDBA5D8B0C98DD24052  ,20,74867AD200E41EDBA5D8B06B26F8A052  ,EUR          ,831.81,699.00,132.81
74867AD200E41EDBA5D8B0C98DD24052  ,30,74867AD200E41EDBA5D8B06B26ED6052  ,EUR          ,1975.40,1660.00,315.40
74867AD200E41EDBA5D8B0C98DD24052  ,40,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,164.22,138.00,26.22
74867AD200E41EDBA5D8B0C98DD24052  ,50,74867AD200E41EDBA5D8B06B26F8A052  ,EUR          ,1663.62,1398.00,265.62
74867AD200E41EDBA5D8B0C98DD24052  ,60,74867AD200E41EDBA5D8B06B26ED6052  ,EUR          ,1975.40,1660.00,315.40
74867AD200E41EDBA5D8B0C98DD24052  ,70,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,246.33,207.00,39.33
74867AD200E41EDBA5D8B0C98DD24052  ,80,74867AD200E41EDBA5D8B06B26F8A052  ,EUR          ,2495.43,2097.00,398.43
74867AD200E41EDBA5D8B0C98DD24052  ,90,74867AD200E41EDBA5D8B06B26ED6052  ,EUR          ,1975.40,1660.00,315.40
74867AD200E41EDBA5D8B0C98DD24052  ,100,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,246.33,207.00,39.33
74867AD200E41EDBA5D8B0C98DD26052  ,10,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,4280.43,3597.00,683.43
74867AD200E41EDBA5D8B0C98DD26052  ,20,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,13.09,11.00,2.09
74867AD200E41EDBA5D8B0C98DD26052  ,30,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,2322.88,1952.00,370.88
74867AD200E41EDBA5D8B0C98DD26052  ,40,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,2853.62,2398.00,455.62
74867AD200E41EDBA5D8B0C98DD26052  ,50,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,13.09,11.00,2.09
74867AD200E41EDBA5D8B0C98DD26052  ,60,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,2322.88,1952.00,370.88
74867AD200E41EDBA5D8B0C98DD26052  ,70,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,1426.81,1199.00,227.81
74867AD200E41EDBA5D8B0C98DD26052  ,80,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,26.18,22.00,4.18
74867AD200E41EDBA5D8B0C98DD28052  ,10,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,6069.00,5100.00,969.00
74867AD200E41EDBA5D8B0C98DD28052  ,20,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,196.35,165.00,31.35
74867AD200E41EDBA5D8B0C98DD28052  ,30,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,8207.43,6897.00,1310.43
74867AD200E41EDBA5D8B0C98DD28052  ,40,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,2023.00,1700.00,323.00
74867AD200E41EDBA5D8B0C98DD28052  ,50,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55.00,10.45
74867AD200E41EDBA5D8B0C98DD2A052  ,10,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,1166.20,980.00,186.20
74867AD200E41EDBA5D8B0C98DD2A052  ,20,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,41.65,35.00,6.65
74867AD200E41EDBA5D8B0C98DD2A052  ,30,74867AD200E41EDBA5D8B06B26F8C052  ,ARS          ,1506.54,1266.00,240.54
74867AD200E41EDBA5D8B0C98DD2A052  ,40,74867AD200E41EDBA5D8B06B26ED8052  ,ARS          ,583.10,490.00,93.10
74867AD200E41EDBA5D8B0C98DD2A052  ,50,74867AD200E41EDBA5D8B06B26F32052  ,ARS          ,124.95,105.00,19.95
74867AD200E41EDBA5D8B0C98DD2C052  ,10,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,1069.81,899.00,170.81
74867AD200E41EDBA5D8B0C98DD2C052  ,20,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28.00,5.32
74867AD200E41EDBA5D8B0C98DD2C052  ,30,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,595.00,500.00,95.00
74867AD200E41EDBA5D8B0C98DD2C052  ,40,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,3209.43,2697.00,512.43
74867AD200E41EDBA5D8B0C98DD2C052  ,50,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,33.32,28.00,5.32
74867AD200E41EDBA5D8B0C98DD2C052  ,60,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,595.00,500.00,95.00
74867AD200E41EDBA5D8B0C98DD2C052  ,70,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,3209.43,2697.00,512.43
74867AD200E41EDBA5D8B0C98DD2E052  ,10,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,320.94,269.70,51.24
74867AD200E41EDBA5D8B0C98DD2E052  ,20,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,35.69,29.99,5.70
74867AD200E41EDBA5D8B0C98DD2E052  ,30,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,5604.90,4710.00,894.90
74867AD200E41EDBA5D8B0C98DD30052  ,10,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,5471.62,4598.00,873.62
74867AD200E41EDBA5D8B0C98DD30052  ,20,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,6069.00,5100.00,969.00
74867AD200E41EDBA5D8B0C98DD30052  ,30,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55.00,10.45
74867AD200E41EDBA5D8B0C98DD30052  ,40,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,5471.62,4598.00,873.62
74867AD200E41EDBA5D8B0C98DD30052  ,50,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,4046.00,3400.00,646.00
74867AD200E41EDBA5D8B0C98DD30052  ,60,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55.00,10.45
74867AD200E41EDBA5D8B0C98DD30052  ,70,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,8207.43,6897.00,1310.43
74867AD200E41EDBA5D8B0C98DD30052  ,80,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,2023.00,1700.00,323.00
74867AD200E41EDBA5D8B0C98DD32052  ,10,74867AD200E41EDBA5D8B06B26F8A052  ,EUR          ,1663.62,1398.00,265.62
74867AD200E41EDBA5D8B0C98DD32052  ,20,74867AD200E41EDBA5D8B06B26ED6052  ,EUR          ,1975.40,1660.00,315.40
74867AD200E41EDBA5D8B0C98DD32052  ,30,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,164.22,138.00,26.22
74867AD200E41EDBA5D8B0C98DD32052  ,40,74867AD200E41EDBA5D8B06B26F8A052  ,EUR          ,2495.43,2097.00,398.43
74867AD200E41EDBA5D8B0C98DD32052  ,50,74867AD200E41EDBA5D8B06B26ED6052  ,EUR          ,987.70,830.00,157.70
74867AD200E41EDBA5D8B0C98DD32052  ,60,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,164.22,138.00,26.22
74867AD200E41EDBA5D8B0C98DD34052  ,10,74867AD200E41EDBA5D8B06B26F8A052  ,EUR          ,1663.62,1398.00,265.62
74867AD200E41EDBA5D8B0C98DD34052  ,20,74867AD200E41EDBA5D8B06B26ED6052  ,EUR          ,1975.40,1660.00,315.40
74867AD200E41EDBA5D8B0C98DD34052  ,30,74867AD200E41EDBA5D8B06B26F30052  ,EUR          ,164.22,138.00,26.22
74867AD200E41EDBA5D8B0C98DD36052  ,10,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DD36052  ,20,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,21.40,17.98,3.42
74867AD200E41EDBA5D8B0C98DD36052  ,30,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,1888.53,1587.00,301.53
74867AD200E41EDBA5D8B0C98DD36052  ,40,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DD36052  ,50,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,21.40,17.98,3.42
74867AD200E41EDBA5D8B0C98DD36052  ,60,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,629.51,529.00,100.51
74867AD200E41EDBA5D8B0C98DD36052  ,70,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DD38052  ,10,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,91.63,77.00,14.63
74867AD200E41EDBA5D8B0C98DD38052  ,20,74867AD200E41EDBA5D8B06B26EBE052  ,EUR          ,7136.43,5997.00,1139.43
74867AD200E41EDBA5D8B0C98DD38052  ,30,74867AD200E41EDBA5D8B06B26F72052  ,EUR          ,892.46,749.97,142.49
74867AD200E41EDBA5D8B0C98DD38052  ,40,74867AD200E41EDBA5D8B06B26F18052  ,EUR          ,91.63,77.00,14.63
74867AD200E41EDBA5D8B0C98DD3A052  ,10,74867AD200E41EDBA5D8B06B26F34052  ,EUR          ,69.02,58.00,11.02
74867AD200E41EDBA5D8B0C98DD3A052  ,20,74867AD200E41EDBA5D8B06B26F8E052  ,EUR          ,47.60,40.00,7.60
74867AD200E41EDBA5D8B0C98DD3A052  ,30,74867AD200E41EDBA5D8B06B26EDA052  ,EUR          ,830.62,698.00,132.62
74867AD200E41EDBA5D8B0C98DD3A052  ,40,74867AD200E41EDBA5D8B06B26F34052  ,EUR          ,103.53,87.00,16.53
74867AD200E41EDBA5D8B0C98DD3A052  ,50,74867AD200E41EDBA5D8B06B26F8E052  ,EUR          ,47.60,40.00,7.60
74867AD200E41EDBA5D8B0C98DD3A052  ,60,74867AD200E41EDBA5D8B06B26EDA052  ,EUR          ,830.62,698.00,132.62
74867AD200E41EDBA5D8B0C98DD3A052  ,70,74867AD200E41EDBA5D8B06B26F34052  ,EUR          ,34.51,29.00,5.51
74867AD200E41EDBA5D8B0C98DD3A052  ,80,74867AD200E41EDBA5D8B06B26F8E052  ,EUR          ,47.60,40.00,7.60
74867AD200E41EDBA5D8B0C98DD3A052  ,90,74867AD200E41EDBA5D8B06B26EDA052  ,EUR          ,1245.93,1047.00,198.93
74867AD200E41EDBA5D8B0C98DD3C052  ,10,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,154.70,130.00,24.70
74867AD200E41EDBA5D8B0C98DD3C052  ,20,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,603.33,507.00,96.33
74867AD200E41EDBA5D8B0C98DD3C052  ,30,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.40,260.00,49.40
74867AD200E41EDBA5D8B0C98DD3C052  ,40,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338.00,64.22
74867AD200E41EDBA5D8B0C98DD3C052  ,50,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,464.10,390.00,74.10
74867AD200E41EDBA5D8B0C98DD3C052  ,60,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338.00,64.22
74867AD200E41EDBA5D8B0C98DD3C052  ,70,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.40,260.00,49.40
74867AD200E41EDBA5D8B0C98DD3E052  ,10,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189.00,35.91
74867AD200E41EDBA5D8B0C98DD3E052  ,20,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,2115.82,1778.00,337.82
74867AD200E41EDBA5D8B0C98DD3E052  ,30,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189.00,35.91
74867AD200E41EDBA5D8B0C98DD3E052  ,40,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,1057.91,889.00,168.91
74867AD200E41EDBA5D8B0C98DD3E052  ,50,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189.00,35.91
74867AD200E41EDBA5D8B0C98DD3E052  ,60,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,3173.73,2667.00,506.73
74867AD200E41EDBA5D8B0C98DD40052  ,10,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,82.11,69.00,13.11
74867AD200E41EDBA5D8B0C98DD40052  ,20,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DD40052  ,30,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,1651.72,1388.00,263.72
74867AD200E41EDBA5D8B0C98DD40052  ,40,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,82.11,69.00,13.11
74867AD200E41EDBA5D8B0C98DD40052  ,50,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DD40052  ,60,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,1651.72,1388.00,263.72
74867AD200E41EDBA5D8B0C98DD40052  ,70,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46.00,8.74
74867AD200E41EDBA5D8B0C98DD40052  ,80,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297.00,56.43
74867AD200E41EDBA5D8B0C98DD40052  ,90,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,3303.44,2776.00,527.44
74867AD200E41EDBA5D8B0C98DD42052  ,10,74867AD200E41EDBA5D8B06B26F12052  ,USD          ,213.96,179.80,34.16
74867AD200E41EDBA5D8B0C98DD42052  ,20,74867AD200E41EDBA5D8B06B26F6C052  ,USD          ,35.69,29.99,5.70
74867AD200E41EDBA5D8B0C98DD42052  ,30,74867AD200E41EDBA5D8B06B26EB8052  ,USD          ,3736.60,3140.00,596.60
74867AD200E41EDBA5D8B0C98DD44052  ,10,74867AD200E41EDBA5D8B06B26ED0052  ,USD          ,474.81,399.00,75.81
74867AD200E41EDBA5D8B0C98DD44052  ,20,74867AD200E41EDBA5D8B06B26F84052  ,USD          ,3303.44,2776.00,527.44
74867AD200E41EDBA5D8B0C98DD46052  ,10,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,2142.00,1800.00,342.00
74867AD200E41EDBA5D8B0C98DD46052  ,20,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,5994.03,5037.00,957.03
74867AD200E41EDBA5D8B0C98DD46052  ,30,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,35.58,29.90,5.68
74867AD200E41EDBA5D8B0C98DD46052  ,40,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,1428.00,1200.00,228.00
74867AD200E41EDBA5D8B0C98DD48052  ,10,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,2316.93,1947.00,369.93
74867AD200E41EDBA5D8B0C98DD48052  ,20,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,8.33,7.00,1.33
74867AD200E41EDBA5D8B0C98DD48052  ,30,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,5208.63,4377.00,831.63
74867AD200E41EDBA5D8B0C98DD48052  ,40,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,2316.93,1947.00,369.93
74867AD200E41EDBA5D8B0C98DD48052  ,50,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,8.33,7.00,1.33
74867AD200E41EDBA5D8B0C98DD4A052  ,10,74867AD200E41EDBA5D8B06B26F7E052  ,EUR          ,1901.62,1598.00,303.62
74867AD200E41EDBA5D8B0C98DD4A052  ,20,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,547.40,460.00,87.40
74867AD200E41EDBA5D8B0C98DD4A052  ,30,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,16.42,13.80,2.62
74867AD200E41EDBA5D8B0C98DD4A052  ,40,74867AD200E41EDBA5D8B06B26F7E052  ,EUR          ,1901.62,1598.00,303.62
74867AD200E41EDBA5D8B0C98DD4A052  ,50,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,273.70,230.00,43.70
74867AD200E41EDBA5D8B0C98DD4A052  ,60,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,8.21,6.90,1.31
74867AD200E41EDBA5D8B0C98DD4A052  ,70,74867AD200E41EDBA5D8B06B26F7E052  ,EUR          ,1901.62,1598.00,303.62
74867AD200E41EDBA5D8B0C98DD4A052  ,80,74867AD200E41EDBA5D8B06B26ECA052  ,EUR          ,821.10,690.00,131.10
74867AD200E41EDBA5D8B0C98DD4A052  ,90,74867AD200E41EDBA5D8B06B26F24052  ,EUR          ,16.42,13.80,2.62
74867AD200E41EDBA5D8B0C98DD4C052  ,10,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.40,260.00,49.40
74867AD200E41EDBA5D8B0C98DD4C052  ,20,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,201.11,169.00,32.11
74867AD200E41EDBA5D8B0C98DD4C052  ,30,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.40,260.00,49.40
74867AD200E41EDBA5D8B0C98DD4E052  ,10,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,1638.63,1377.00,261.63
74867AD200E41EDBA5D8B0C98DD4E052  ,20,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,4284.00,3600.00,684.00
74867AD200E41EDBA5D8B0C98DD50052  ,10,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,3209.43,2697.00,512.43
74867AD200E41EDBA5D8B0C98DD50052  ,20,74867AD200E41EDBA5D8B06B26EEC052  ,BRL          ,49.98,42.00,7.98
74867AD200E41EDBA5D8B0C98DD50052  ,30,74867AD200E41EDBA5D8B06B26FA0052  ,BRL          ,297.50,250.00,47.50
74867AD200E41EDBA5D8B0C98DD50052  ,40,74867AD200E41EDBA5D8B06B26F46052  ,BRL          ,2139.62,1798.00,341.62
74867AD200E41EDBA5D8B0C98DD52052  ,10,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,82.11,69.00,13.11
74867AD200E41EDBA5D8B0C98DD52052  ,20,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,353.43,297.00,56.43
74867AD200E41EDBA5D8B0C98DD52052  ,30,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,4955.16,4164.00,791.16
74867AD200E41EDBA5D8B0C98DD52052  ,40,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,82.11,69.00,13.11
74867AD200E41EDBA5D8B0C98DD52052  ,50,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,117.81,99.00,18.81
74867AD200E41EDBA5D8B0C98DD52052  ,60,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,3303.44,2776.00,527.44
74867AD200E41EDBA5D8B0C98DD52052  ,70,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,27.37,23.00,4.37
74867AD200E41EDBA5D8B0C98DD52052  ,80,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DD54052  ,10,74867AD200E41EDBA5D8B06B26F5E052  ,PLN          ,342.72,288.00,54.72
